"ID","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_de","Text_de"
4164,27.1,27.1,72.9,"Gansingen AG","72,9 Prozent der Stimmbürgerinnen und Stimmbürger von Gansingen haben Nein gesagt zur Biodiversitätsinitiative. Gansingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4165,33.5,33.5,66.5,"Gipf-Oberfrick AG","66,5 Prozent der Stimmbürgerinnen und Stimmbürger von Gipf-Oberfrick haben Nein gesagt zur Biodiversitätsinitiative. Gipf-Oberfrick hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4169,27.4,27.4,72.6,"Kaisten AG","Kaisten hat die Biodiversitätsinitiative mit 72,6 Prozent abgelehnt. Kaisten hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4170,30.4,30.4,69.6,"Laufenburg AG","Nein zur Biodiversitätsinitiative in Laufenburg. Die Gemeinde hat die Vorlage mit 69,6 Prozent abgelehnt. Laufenburg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4172,26.3,26.3,73.7,"Münchwilen AG","In Münchwilen AG hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 73,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Münchwilen AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4173,33.5,33.5,66.5,"Oberhof AG","Oberhof hat die Biodiversitätsinitiative mit 66,5 Prozent abgelehnt. Oberhof hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4175,29.2,29.2,70.8,"Oeschgen AG","Nein zur Biodiversitätsinitiative in Oeschgen. Die Gemeinde hat die Vorlage mit 70,8 Prozent abgelehnt. Oeschgen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4176,18.6,18.6,81.4,"Schwaderloch AG","In Schwaderloch hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 81,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Schwaderloch hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4177,25.2,25.2,74.8,"Sisseln AG","74,8 Prozent der Stimmbürgerinnen und Stimmbürger von Sisseln haben Nein gesagt zur Biodiversitätsinitiative. Sisseln hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4181,27.7,27.7,72.3,"Wittnau AG","In Wittnau hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 72,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Wittnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4182,21.9,21.9,78.1,"Wölflinswil AG","78,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wölflinswil haben Nein gesagt zur Biodiversitätsinitiative. Wölflinswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4183,31.9,31.9,68.1,"Zeihen AG","Nein zur Biodiversitätsinitiative in Zeihen. Die Gemeinde hat die Vorlage mit 68,1 Prozent abgelehnt. Zeihen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4184,27.6,27.6,72.4,"Mettauertal AG","72,4 Prozent der Stimmbürgerinnen und Stimmbürger von Mettauertal haben Nein gesagt zur Biodiversitätsinitiative. Mettauertal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4185,26.3,26.3,73.7,"Böztal AG","73,7 Prozent der Stimmbürgerinnen und Stimmbürger von Böztal haben Nein gesagt zur Biodiversitätsinitiative. Böztal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4186,25.5,25.5,74.5,"Herznach-Ueken AG","Nein zur Biodiversitätsinitiative in Herznach-Ueken. Die Gemeinde hat die Vorlage mit 74,5 Prozent abgelehnt. Herznach-Ueken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4191,35.8,35.8,64.2,"Ammerswil AG","Ammerswil hat die Biodiversitätsinitiative mit 64,2 Prozent abgelehnt. Ammerswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4192,33.4,33.4,66.6,"Boniswil AG","In Boniswil hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 66,6 Prozent verworfen. Boniswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4193,20.7,20.7,79.3,"Brunegg AG","In Brunegg hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 79,3 Prozent der abgegebenen Stimmzettel stand ein Nein. Brunegg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4194,24.1,24.1,75.9,"Dintikon AG","Nein zur Biodiversitätsinitiative in Dintikon. Die Gemeinde hat die Vorlage mit 75,9 Prozent abgelehnt. Dintikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4195,26.4,26.4,73.6,"Egliswil AG","In Egliswil hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 73,6 Prozent der abgegebenen Stimmzettel stand ein Nein. Egliswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4196,26.8,26.8,73.2,"Fahrwangen AG","In Fahrwangen hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,2 Prozent verworfen. Fahrwangen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4197,35.7,35.7,64.3,"Hallwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Hallwil: Mit 173 Nein-Stimmen zu 96 Ja-Stimmen oder 64,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Hallwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4198,28.9,28.9,71.1,"Hendschiken AG","Hendschiken hat die Biodiversitätsinitiative mit 71,1 Prozent abgelehnt. Hendschiken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4199,24,24,76,"Holderbank AG","76 Prozent der Stimmbürgerinnen und Stimmbürger von Holderbank AG haben Nein gesagt zur Biodiversitätsinitiative. Holderbank AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4200,25.5,25.5,74.5,"Hunzenschwil AG","Nein zur Biodiversitätsinitiative in Hunzenschwil. Die Gemeinde hat die Vorlage mit 74,5 Prozent abgelehnt. Hunzenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4201,45.2,45.2,54.8,"Lenzburg AG","In Lenzburg hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 54,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Lenzburg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4202,29.8,29.8,70.2,"Meisterschwanden AG","In Meisterschwanden hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 70,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Meisterschwanden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4203,29.4,29.4,70.6,"Möriken-Wildegg AG","In Möriken-Wildegg hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 70,6 Prozent verworfen. Möriken-Wildegg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4204,40.3,40.3,59.7,"Niederlenz AG","Keine Mehrheit für die Biodiversitätsinitiative in Niederlenz: Mit 613 Nein-Stimmen zu 414 Ja-Stimmen oder 59,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Niederlenz hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4205,32.4,32.4,67.6,"Othmarsingen AG","Nein zur Biodiversitätsinitiative in Othmarsingen: Mit 422 Nein- zu 202 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 67,6 Prozent. Othmarsingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4206,28.6,28.6,71.4,"Rupperswil AG","In Rupperswil hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 71,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Rupperswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4207,34.2,34.2,65.8,"Schafisheim AG","Schafisheim hat die Biodiversitätsinitiative mit 65,8 Prozent abgelehnt. Schafisheim hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4208,28.2,28.2,71.8,"Seengen AG","In Seengen hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 71,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Seengen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4209,32.8,32.8,67.2,"Seon AG","Keine Mehrheit für die Biodiversitätsinitiative in Seon: Mit 906 Nein-Stimmen zu 443 Ja-Stimmen oder 67,2 Prozent hat die Gemeinde das Volksbegehren verworfen. Seon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4210,34.2,34.2,65.8,"Staufen AG","Staufen hat die Biodiversitätsinitiative mit 65,8 Prozent abgelehnt. Staufen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4221,18.9,18.9,81.1,"Abtwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Abtwil: Mit 271 Nein-Stimmen zu 63 Ja-Stimmen oder 81,1 Prozent hat die Gemeinde das Volksbegehren verworfen. Abtwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4222,23.2,23.2,76.8,"Aristau AG","76,8 Prozent der Stimmbürgerinnen und Stimmbürger von Aristau haben Nein gesagt zur Biodiversitätsinitiative. Aristau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4223,21.2,21.2,78.8,"Auw AG","In Auw hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 78,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Auw hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4224,15.4,15.4,84.6,"Beinwil (Freiamt) AG","Beinwil (Freiamt) hat die Biodiversitätsinitiative mit 84,6 Prozent abgelehnt. Beinwil (Freiamt) hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4226,28.5,28.5,71.5,"Besenbüren AG","71,5 Prozent der Stimmbürgerinnen und Stimmbürger von Besenbüren haben Nein gesagt zur Biodiversitätsinitiative. Besenbüren hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4227,22.7,22.7,77.3,"Bettwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Bettwil: Mit 211 Nein-Stimmen zu 62 Ja-Stimmen oder 77,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Bettwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4228,20.4,20.4,79.6,"Boswil AG","Boswil hat die Biodiversitätsinitiative mit 79,6 Prozent abgelehnt. Boswil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4229,27.9,27.9,72.1,"Bünzen AG","In Bünzen hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 72,1 Prozent verworfen. Bünzen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4230,28.8,28.8,71.2,"Buttwil AG","Nein zur Biodiversitätsinitiative in Buttwil. Die Gemeinde hat die Vorlage mit 71,2 Prozent abgelehnt. Buttwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4231,17.7,17.7,82.3,"Dietwil AG","Keine Mehrheit für die Biodiversitätsinitiative in Dietwil: Mit 345 Nein-Stimmen zu 74 Ja-Stimmen oder 82,3 Prozent hat die Gemeinde das Volksbegehren verworfen. Dietwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4232,17.9,17.9,82.1,"Geltwil AG","Geltwil sagt Nein zur Biodiversitätsinitiative: Mit 69 Nein- zu 15 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Geltwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4233,18.5,18.5,81.5,"Kallern AG","Nein zur Biodiversitätsinitiative in Kallern. Die Gemeinde hat die Vorlage mit 81,5 Prozent abgelehnt. Kallern hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4234,25.2,25.2,74.8,"Merenschwand AG","In Merenschwand hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 74,8 Prozent verworfen. Merenschwand hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4235,16.5,16.5,83.5,"Mühlau AG","Nein zur Biodiversitätsinitiative in Mühlau: Mit 338 Nein- zu 67 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 83,5 Prozent. Mühlau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4236,32.2,32.2,67.8,"Muri AG","In Muri AG hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 67,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Muri AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4237,19.2,19.2,80.8,"Oberrüti AG","80,8 Prozent der Stimmbürgerinnen und Stimmbürger von Oberrüti haben Nein gesagt zur Biodiversitätsinitiative. Oberrüti hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4238,26.9,26.9,73.1,"Rottenschwil AG","Nein zur Biodiversitätsinitiative in Rottenschwil. Die Gemeinde hat die Vorlage mit 73,1 Prozent abgelehnt. Rottenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4239,19.3,19.3,80.7,"Sins AG","80,7 Prozent der Stimmbürgerinnen und Stimmbürger von Sins haben Nein gesagt zur Biodiversitätsinitiative. Sins hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4240,28.6,28.6,71.4,"Waltenschwil AG","Nein zur Biodiversitätsinitiative in Waltenschwil. Die Gemeinde hat die Vorlage mit 71,4 Prozent abgelehnt. Waltenschwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4251,21.2,21.2,78.8,"Hellikon AG","78,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hellikon haben Nein gesagt zur Biodiversitätsinitiative. Hellikon hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4252,36.3,36.3,63.7,"Kaiseraugst AG","In Kaiseraugst hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 63,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Kaiseraugst hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4253,35.4,35.4,64.6,"Magden AG","Magden hat die Biodiversitätsinitiative mit 64,6 Prozent abgelehnt. Magden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4254,35,35,65,"Möhlin AG","Keine Mehrheit für die Biodiversitätsinitiative in Möhlin: Mit 1'633 Nein-Stimmen zu 881 Ja-Stimmen oder 65 Prozent hat die Gemeinde das Volksbegehren verworfen. Möhlin hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4255,32.2,32.2,67.8,"Mumpf AG","Nein zur Biodiversitätsinitiative in Mumpf. Die Gemeinde hat die Vorlage mit 67,8 Prozent abgelehnt. Mumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4256,27.9,27.9,72.1,"Obermumpf AG","72,1 Prozent der Stimmbürgerinnen und Stimmbürger von Obermumpf haben Nein gesagt zur Biodiversitätsinitiative. Obermumpf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4257,30.2,30.2,69.8,"Olsberg AG","In Olsberg hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 69,8 Prozent der abgegebenen Stimmzettel stand ein Nein. Olsberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4258,43.4,43.4,56.6,"Rheinfelden AG","Nein zur Biodiversitätsinitiative in Rheinfelden: Mit 1'748 Nein- zu 1'341 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 56,6 Prozent. Rheinfelden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4259,15.4,15.4,84.6,"Schupfart AG","84,6 Prozent der Stimmbürgerinnen und Stimmbürger von Schupfart haben Nein gesagt zur Biodiversitätsinitiative. Schupfart hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4260,27.5,27.5,72.5,"Stein AG","In Stein AG hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 72,5 Prozent der abgegebenen Stimmzettel stand ein Nein. Stein AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4261,29.9,29.9,70.1,"Wallbach AG","70,1 Prozent der Stimmbürgerinnen und Stimmbürger von Wallbach haben Nein gesagt zur Biodiversitätsinitiative. Wallbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4262,22.8,22.8,77.2,"Wegenstetten AG","In Wegenstetten hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 77,2 Prozent verworfen. Wegenstetten hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4263,32.2,32.2,67.8,"Zeiningen AG","Keine Mehrheit für die Biodiversitätsinitiative in Zeiningen: Mit 463 Nein-Stimmen zu 220 Ja-Stimmen oder 67,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Zeiningen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4264,27,27,73,"Zuzgen AG","Zuzgen hat die Biodiversitätsinitiative mit 73 Prozent abgelehnt. Zuzgen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4271,33.9,33.9,66.1,"Aarburg AG","Aarburg hat die Biodiversitätsinitiative mit 66,1 Prozent abgelehnt. Aarburg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4273,18.6,18.6,81.4,"Bottenwil AG","Nein zur Biodiversitätsinitiative in Bottenwil. Die Gemeinde hat die Vorlage mit 81,4 Prozent abgelehnt. Bottenwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4274,27.7,27.7,72.3,"Brittnau AG","Brittnau hat die Biodiversitätsinitiative mit 72,3 Prozent abgelehnt. Brittnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4275,21.6,21.6,78.4,"Kirchleerau AG","Keine Mehrheit für die Biodiversitätsinitiative in Kirchleerau: Mit 214 Nein-Stimmen zu 59 Ja-Stimmen oder 78,4 Prozent hat die Gemeinde das Volksbegehren verworfen. Kirchleerau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4276,30.3,30.3,69.7,"Kölliken AG","Nein zur Biodiversitätsinitiative in Kölliken: Mit 813 Nein- zu 354 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 69,7 Prozent. Kölliken hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4277,16.8,16.8,83.2,"Moosleerau AG","In Moosleerau hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 83,2 Prozent der abgegebenen Stimmzettel stand ein Nein. Moosleerau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4279,23.7,23.7,76.3,"Murgenthal AG","76,3 Prozent der Stimmbürgerinnen und Stimmbürger von Murgenthal haben Nein gesagt zur Biodiversitätsinitiative. Murgenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4280,33.3,33.3,66.7,"Oftringen AG","Keine Mehrheit für die Biodiversitätsinitiative in Oftringen: Mit 1'559 Nein-Stimmen zu 779 Ja-Stimmen oder 66,7 Prozent hat die Gemeinde das Volksbegehren verworfen. Oftringen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4281,21.5,21.5,78.5,"Reitnau AG","Reitnau hat die Biodiversitätsinitiative mit 78,5 Prozent abgelehnt. Reitnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4282,25,25,75,"Rothrist AG","In Rothrist hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 75 Prozent der abgegebenen Stimmzettel stand ein Nein. Rothrist hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4283,26.6,26.6,73.4,"Safenwil AG","Safenwil hat die Biodiversitätsinitiative mit 73,4 Prozent abgelehnt. Safenwil hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4284,22.2,22.2,77.8,"Staffelbach AG","Keine Mehrheit für die Biodiversitätsinitiative in Staffelbach: Mit 301 Nein-Stimmen zu 86 Ja-Stimmen oder 77,8 Prozent hat die Gemeinde das Volksbegehren verworfen. Staffelbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4285,32.7,32.7,67.3,"Strengelbach AG","Strengelbach hat die Biodiversitätsinitiative mit 67,3 Prozent abgelehnt. Strengelbach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4286,21.1,21.1,78.9,"Uerkheim AG","Uerkheim hat die Biodiversitätsinitiative mit 78,9 Prozent abgelehnt. Uerkheim hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4287,27.9,27.9,72.1,"Vordemwald AG","Nein zur Biodiversitätsinitiative in Vordemwald: Mit 507 Nein- zu 196 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72,1 Prozent. Vordemwald hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4288,24.7,24.7,75.3,"Wiliberg AG","Wiliberg sagt Nein zur Biodiversitätsinitiative: Mit 58 Nein- zu 19 Ja-Stimmen hat die Gemeinde das Volksbegehren verworfen. Wiliberg hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4289,43.8,43.8,56.2,"Zofingen AG","Nein zur Biodiversitätsinitiative in Zofingen. Die Gemeinde hat die Vorlage mit 56,2 Prozent abgelehnt. Zofingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4303,17.2,17.2,82.8,"Böttstein AG","In Böttstein hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 82,8 Prozent verworfen. Böttstein hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4304,28,28,72,"Döttingen AG","Nein zur Biodiversitätsinitiative in Döttingen: Mit 536 Nein- zu 208 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72 Prozent. Döttingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4305,25.5,25.5,74.5,"Endingen AG","Endingen hat die Biodiversitätsinitiative mit 74,5 Prozent abgelehnt. Endingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4306,16.6,16.6,83.4,"Fisibach AG","83,4 Prozent der Stimmbürgerinnen und Stimmbürger von Fisibach haben Nein gesagt zur Biodiversitätsinitiative. Fisibach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4307,22.8,22.8,77.2,"Full-Reuenthal AG","Nein zur Biodiversitätsinitiative in Full-Reuenthal: Mit 223 Nein- zu 66 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 77,2 Prozent. Full-Reuenthal hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4309,27.3,27.3,72.7,"Klingnau AG","Nein zur Biodiversitätsinitiative in Klingnau: Mit 668 Nein- zu 251 Ja-Stimmen haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Das sind 72,7 Prozent. Klingnau hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4310,30.7,30.7,69.3,"Koblenz AG","In Koblenz hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 69,3 Prozent verworfen. Koblenz hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4311,18.6,18.6,81.4,"Leibstadt AG","In Leibstadt hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 81,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Leibstadt hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4312,26.5,26.5,73.5,"Lengnau AG","In Lengnau AG hat die Stimmbevölkerung die Biodiversitätsinitiative abgelehnt. Das Volksbegehren wurde mit einem Nein-Stimmen-Anteil von 73,5 Prozent verworfen. Lengnau AG hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4313,20.2,20.2,79.8,"Leuggern AG","79,8 Prozent der Stimmbürgerinnen und Stimmbürger von Leuggern haben Nein gesagt zur Biodiversitätsinitiative. Leuggern hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4314,52.1,52.1,47.9,"Mellikon AG","Mellikon hat die Biodiversitätsinitiative mit 49 Ja- zu 45 Nein-Stimmen angenommen. Mellikon hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Aargau."
4318,26.4,26.4,73.6,"Schneisingen AG","Nein zur Biodiversitätsinitiative in Schneisingen. Die Gemeinde hat die Vorlage mit 73,6 Prozent abgelehnt. Schneisingen hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4319,20.8,20.8,79.2,"Siglistorf AG","Siglistorf hat die Biodiversitätsinitiative mit 79,2 Prozent abgelehnt. Siglistorf hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4320,15.6,15.6,84.4,"Tegerfelden AG","In Tegerfelden hat die Biodiversitätsinitiative keine Mehrheit gefunden. Auf 84,4 Prozent der abgegebenen Stimmzettel stand ein Nein. Tegerfelden hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
4324,30.5,30.5,69.5,"Zurzach AG","Keine Mehrheit für die Biodiversitätsinitiative in Zurzach: Mit 1'290 Nein-Stimmen zu 566 Ja-Stimmen oder 69,5 Prozent hat die Gemeinde das Volksbegehren verworfen. Zurzach hat damit gleich wie der Kanton Aargau Nein gesagt zu dieser Vorlage."
